report_id,contaminant,authorization,limit,amount_released
218336,Trans-2-butene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.13 lbs (est.)
218336,1-Butene + Isobutylene,.26 lbs of the .80 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.54 lbs (est.)
218336,"Butane, N-",1.99 lbs of the 6.06 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,4.07 lbs (est.)
218336,"Butane, i",1.37 lbs of the 4.12 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,2.76 lbs (est.)
218336,C5+ (not including benzene),15.48 lbs of the 45.41 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,29.94 lbs (est.)
218336,Cis-butene-2,.08 lbs of the .22 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.14 lbs (est.)
218336,Ethylene (gaseous),.16 lbs of the .51 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.35 lbs (est.)
218336,Hydrogen Sulfide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,15.78 LBS/HR,0.17 lbs (est.)
218336,Nitrogen Oxides (NOx),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,1747.18 LBS/HR,7.98 lbs (est.)
218336,Propane,1.83 lbs of the 5.68 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,3.85 lbs (est.)
218336,Propylene,.32 lbs of the .98 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.66 lbs (est.)
218336,Sulfur dioxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,3242.67 LBS/HR,15.45 lbs (est.)
218336,Trans-2-butene,.11 lbs of the .33 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.21 lbs (est.)
218336,"1,3-BUTADIENE",0.08 lbs of the .19 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.1 lbs (est.)
218336,Acetylene,0.88 lbs of the 1.97 lbs are authorized uner Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,1.09 lbs (est.)
218336,"Butane, N-",5.95 lbs of the 13.28 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,7.32 lbs (est.)
218336,"Butane, i",3.65 lbs of the 8.14 lbs is authorized uner Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,4.49 lbs (est.)
218336,Butene,1.83 lbs of the 4.10 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,2.26 lbs (est.)
218336,C6+,23.33 lbs of the 52.15 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,28.82 lbs (est.)
218336,Carbon Monoxide,12.11 lbs of the 110.04 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,3736.48 LBS/HR,97.93 lbs (est.)
218336,Ethylene (gaseous),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,1.2 lbs (est.)
218336,Hydrogen Sulfide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,15.78 LBS/HR,3.77 lbs (est.)
218336,Nitrogen Oxides (NOx),2.32 lbs of the 20.14 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,1747.18 LBS/HR,17.81 lbs (est.)
218336,Propane,12.22 lbs of the 27.18 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,14.96 lbs (est.)
218336,Propylene,3.28 lbs of the 7.33 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,4.05 lbs (est.)
218336,Sulfur dioxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,3242.67 LBS/HR,346.77 lbs (est.)
218336,Acetylene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.55 lbs (est.)
218336,"Butane, N-",Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,6.38 lbs (est.)
218336,"Butane, i",Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,1.1 lbs (est.)
218336,Butene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,4.06 lbs (est.)
218336,C6+,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,66.21 lbs (est.)
218336,Carbon Monoxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,3736.48 LBS/HR,165.2 lbs (est.)
218336,Ethylene (gaseous),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.05 lbs (est.)
218336,Hydrogen Sulfide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,15.78 LBS/HR,0.02 lbs (est.)
218336,Nitrogen Oxides (NOx),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,1747.18 LBS/HR,30.36 lbs (est.)
218336,Propane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,6.78 lbs (est.)
218336,Propylene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,2.02 lbs (est.)
218336,Sulfur dioxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,3242.67 LBS/HR,1.45 lbs (est.)
218336,"1,3-BUTADIENE",.10 lbs of the .20 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.1 lbs (est.)
218336,Acetylene,2.29 lbs of the 4.56 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,2.27 lbs (est.)
218336,"Butane, N-",7.58 lbs of the 14.96 are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,7.38 lbs (est.)
218336,"Butane, i",6.52 lbs of the 12.9 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,6.38 lbs (est.)
218336,Butene,2.61 lbs of the 5.20 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,2.59 lbs (est.)
218336,C6+,4.07 lbs of the 7.27 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,3.2 lbs (est.)
218336,Carbon Monoxide,15.00 lbs of the 121.22 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,3736.48 LBS/HR,106.22 lbs (est.)
218336,Ethylene (gaseous),3.20 lbs of the 6.37 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,3.17 lbs (est.)
218336,Hydrogen Sulfide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,15.78 LBS/HR,0.92 lbs (est.)
218336,Nitrogen Oxides (NOx),2.85 lbs of the 21.89 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,1747.18 LBS/HR,19.04 lbs (est.)
218336,Propane,18.70 lbs of the 36.88 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,18.18 lbs (est.)
218336,Propylene,8.50 lbs of the 16.94 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,8.44 lbs (est.)
218336,Sulfur dioxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7,3242.67 LBS/HR,84.16 lbs (est.)
218337,"1,3-BUTADIENE",NSR 5171,0.79 LBS/HR,0.4907 lbs (est.)
218337,Acetone,NSR 5171,0.79 LBS/HR,4.101 lbs (est.)
218337,Benzene,NSR 5171,0.79 LBS/HR,6.1612 lbs (est.)
218337,Butane,NSR 5171,0.79 LBS/HR,569.4266 lbs (est.)
218337,Cyclohexane,NSR 5171,0.79 LBS/HR,35.0543 lbs (est.)
218337,Cyclopentane,NSR 5171,0.79 LBS/HR,9.7535 lbs (est.)
218337,Cyclopentene,NSR 5171,0.79 LBS/HR,5.8228 lbs (est.)
218337,Ethanol,NSR 5171,0.79 LBS/HR,1.5013 lbs (est.)
218337,Ethylbenzene,NSR 5171,0.79 LBS/HR,1.9962 lbs (est.)
218337,Heptane (or n-),NSR 5171,0.79 LBS/HR,10.0494 lbs (est.)
218337,Hexane,NSR 5171,0.79 LBS/HR,176.0694 lbs (est.)
218337,Hexene,NSR 5171,0.79 LBS/HR,36.7187 lbs (est.)
218337,Isoprene,NSR 5171,0.79 LBS/HR,6.8353 lbs (est.)
218337,MTBE,NSR 5171,0.79 LBS/HR,2.1833 lbs (est.)
218337,Naphthalene,NSR 5171,0.79 LBS/HR,0.0225 lbs (est.)
218337,Nonane,NSR 5171,0.79 LBS/HR,0.3583 lbs (est.)
218337,Octane,NSR 5171,0.79 LBS/HR,1.9036 lbs (est.)
218337,Octene,NSR 5171,0.79 LBS/HR,0.0143 lbs (est.)
218337,Pentane,NSR 5171,0.79 LBS/HR,413.3087 lbs (est.)
218337,Propane,NSR 5171,0.79 LBS/HR,11.4921 lbs (est.)
218337,Toluene,NSR 5171,0.79 LBS/HR,14.5614 lbs (est.)
218337,VOC (unclassified),NSR 5171,0.79 LBS/HR,267.168 lbs (est.)
218337,Xylene,NSR 5171,0.79 LBS/HR,6.1233 lbs (est.)
218337,butenes,NSR 5171,0.79 LBS/HR,148.4411 lbs (est.)
218337,decane,NSR 5171,0.79 LBS/HR,0.1374 lbs (est.)
218356,CO,NSR 6825A Flare MAERT Subcap,0.0,32.0 lbs (est.)
218356,Ethane,NSR 6825A Flare MAERT Subcap,0.0,21.0 lbs (est.)
218356,Hydrogen Sulfide,NSR 6825A Flare MAERT Subcap,0.0,5.0 lbs (est.)
218356,Nitrogen Oxides,NSR 6825A Flare MAERT Subcap,0.0,5.0 lbs (est.)
218356,Sulfur dioxide,NSR 6825A Flare MAERT Subcap,0.0,449.0 lbs (est.)
218356,VOC (unspeciated),NSR 6825A Flare MAERT Subcap,0.0,2.0 lbs (est.)
218356,CO,NSR 6825A Flare MAERT Subcap,0.0,21.0 lbs (est.)
218356,Ethane,NSR 6825A Flare MAERT Subcap,0.0,14.0 lbs (est.)
218356,Hydrogen Sulfide,NSR 6825A Flare MAERT Subcap,0.0,3.0 lbs (est.)
218356,Nitrogen Oxides,NSR 6825A Flare MAERT Subcap,0.0,3.0 lbs (est.)
218356,Sulfur dioxide,NSR 6825A Flare MAERT Subcap,0.0,296.0 lbs (est.)
218356,VOC (unspeciated),NSR 6825A Flare MAERT Subcap,0.0,15.0 lbs (est.)
218367,Benzene,No Specific Authorization,0.0,13.44 lbs (est.)
218367,Cyclohexane,No Specific Authorization,0.0,13.17 lbs (est.)
218367,Ethylbenzene,No Specific Authorization,0.0,1.05 lbs (est.)
218367,Other VOCs,No Specific Authorization,0.0,3.94 lbs (est.)
218367,Pentanes,No Specific Authorization,0.0,4.5 lbs (est.)
218367,Toluene,No Specific Authorization,0.0,5.5 lbs (est.)
218440,Propylene (Propene),TCEQ Air Permit No. 22690,0.0,152.0 lbs (est.)
218447,Carbon Monoxide,MSS 83841,0.0,29.0 lbs (est.)
218447,Nitrogen Oxides (NOx),MSS 83841,0.0,14.0 lbs (est.)
218447,Propane,MSS 83841,0.0,0.05 lbs (est.)
218447,Propylene,MSS 83841,0.0,64.0 lbs (est.)
218453,"1,3-BUTADIENE",NSR 46307,1.22 LBS/HR,3.18 lbs (est.)
218453,1-Butene,NSR 46307,1.22 LBS/HR,2.55 lbs (est.)
218453,Cis-butene-2,NSR 46307,1.22 LBS/HR,2023.85 lbs (est.)
218453,Isobutylene,NSR 46307,1.22 LBS/HR,0.4 lbs (est.)
218453,Trans-butene-2,NSR 46307,1.22 LBS/HR,1803.61 lbs (est.)
218453,"1,3-BUTADIENE",NSR 46307,70.42 LBS/HR,531.604 lbs (est.)
218453,1-Butene,NSR 46307,27.62 LBS/HR,505.639 lbs (est.)
218453,Butane,NSR 46307,17.04 LBS/HR,798.749 lbs (est.)
218453,Carbon Monoxide,NSR 46307,156.45 LBS/HR,1415.822 lbs (est.)
218453,Cis-butene-2,NSR 46307,25.2 LBS/HR,34.939 lbs (est.)
218453,"Ethylene, gaseous",NSR 46307,3.9 LBS/HR,0.32 lbs (est.)
218453,Isobutane,NSR 46307,63.52 LBS/HR,719.934 lbs (est.)
218453,Isobutylene,NSR 46307,45.86 LBS/HR,601.142 lbs (est.)
218453,Nitrogen Oxides,NSR 46307,30.7 LBS/HR,196.025 lbs (est.)
218453,Pentane,,0.0,311.43 lbs
218453,Propane,NSR 46307,13.42 LBS/HR,31.013 lbs (est.)
218453,Propylene (Propene),NSR 46307,18.46 LBS/HR,17.097 lbs (est.)
218453,Sulfur dioxide,NSR 46307,0.01 LBS/HR,2.199 lbs (est.)
218453,Trans-butene-2,NSR 46307,27.0 LBS/HR,97.937 lbs (est.)
218467,Carbon Monoxide,MSS 83841,0.0,19.0 lbs (est.)
218467,Nitrogen Oxides (NOx),MSS 83841,0.0,10.0 lbs (est.)
218467,Propane,MSS 83841,0.0,0.01 lbs (est.)
218467,Propylene,MSS 83841,0.0,35.0 lbs (est.)
218474,Butane,76070 (as VOC),76.63 LBS/HR,37.28 lbs (est.)
218474,C5+ (not including benzene),76070 (as VOC),76.63 LBS/HR,18.39 lbs (est.)
218474,Carbon Monoxide,76070,119.25 LBS/HR,225.2 lbs (est.)
218474,Isobutane,76070 (as VOC),76.63 LBS/HR,136.58 lbs (est.)
218474,Nitrogen oxide,76070,77.97 LBS/HR,147.24 lbs (est.)
218474,Propane,76070 (as VOC),76.63 LBS/HR,15.0 lbs (est.)
218482,"1,3-BUTADIENE",3217,0.0,309213.0 lbs (est.)
218482,1-Butene,3217,0.0,7209.0 lbs (est.)
218482,2-Butene-cis,3217,0.0,2175.0 lbs (est.)
218482,2-Butene-trans,3217,0.0,2644.0 lbs (est.)
218482,"Butane, N-",3217,0.0,15521.0 lbs (est.)
218482,Isobutane,3217,0.0,1322.0 lbs (est.)
218482,Isobutene,3217,0.0,2624.0 lbs (est.)
218482,Vinylacetylene,3217,0.0,800.0 lbs (est.)
218679,"1,3-BUTADIENE",NSR 46307,70.42 LBS/HR,11784.42 lbs (est.)
218679,1-Butene,NSR 46307,27.62 LBS/HR,11629.96 lbs (est.)
218679,Butane,NSR 46307,17.04 LBS/HR,16823.15 lbs (est.)
218679,Cis-butene-2,NSR 46307,25.2 LBS/HR,1769.15 lbs (est.)
218679,"Ethylene, gaseous",NSR 46307,3.9 LBS/HR,10.87 lbs (est.)
218679,Isobutane,NSR 46307,63.52 LBS/HR,23297.05 lbs (est.)
218679,Isobutylene,NSR 46307,45.86 LBS/HR,14225.67 lbs (est.)
218679,Pentane,,0.0,6265.26 lbs
218679,Propane,NSR 46307,13.42 LBS/HR,809.21 lbs (est.)
218679,Propylene (Propene),NSR 46307,18.46 LBS/HR,532.89 lbs (est.)
218679,Trans-butene-2,NSR 46307,27.0 LBS/HR,4292.35 lbs (est.)
218714,Butane,76070 (as VOC),41.37 LBS/HR,3.68 lbs (est.)
218714,C5+ (not including benzene),76070 (as VOC),41.37 LBS/HR,3.73 lbs (est.)
218714,Carbon Monoxide,76070,242.53 LBS/HR,430.18 lbs (est.)
218714,Isobutane,76070 (as VOC),41.37 LBS/HR,307.68 lbs (est.)
218714,Isobutylene,76070 (as VOC),41.37 LBS/HR,59.44 lbs (est.)
218714,Nitrogen oxide,76070,158.58 LBS/HR,256.16 lbs (est.)
218714,Propane,76070 (as VOC),41.37 LBS/HR,20.14 lbs (est.)
218714,Propylene (Propene),76070 (as VOC),41.37 LBS/HR,6.26 lbs (est.)
218740,Benzene,No specific Authorization,0.0,1.7 lbs (est.)
218740,"Butadiene, 1-3",No specific Authorization,0.0,40.49 lbs (est.)
218740,Butane,No specific Authorization,0.0,47.43 lbs (est.)
218740,"Butenes, All Isomers",No specific Authorization,0.0,5.11 lbs (est.)
218740,Carbon Monoxide,No specific Authorization,0.0,91.24 lbs (est.)
218740,Ethylbenzene,No specific Authorization,0.0,0.04 lbs (est.)
218740,Ethylene (gaseous),No specific Authorization,0.0,8.95 lbs (est.)
218740,Isobutane,No specific Authorization,0.0,7.26 lbs (est.)
218740,Isobutylene,No specific Authorization,0.0,19.45 lbs (est.)
218740,Nitrogen dioxide,No specific Authorization,0.0,0.63 lbs (est.)
218740,Nitrogen oxide,No specific Authorization,0.0,12.0 lbs (est.)
218740,Pentanes,No specific Authorization,0.0,1.65 lbs (est.)
218740,Propane,No specific Authorization,0.0,8.58 lbs (est.)
218740,Propylene,No specific Authorization,0.0,18.16 lbs (est.)
218740,Toluene,No specific Authorization,0.0,0.18 lbs (est.)
218740,Xylene (mixed isomers),No specific Authorization,0.0,0.01 lbs (est.)
218781,Argon,No specific emissions authorizations for this facility,0.0,157.0 lbs (est.)
218781,Ethane,No specific emissions authorizations for this facility,0.0,19.0 lbs (est.)
218781,Ethylene (gaseous),No specific emissions authorizations for this facility,0.0,375.0 lbs (est.)
218781,Methane,No specific emissions authorizations for this facility,0.0,1175.0 lbs (est.)
218781,Argon,No specific emissions authorizations for this facility,0.0,4440.0 lbs (est.)
218781,Carbon Dioxide,No specific emissions authorizations for this facility,0.0,57264.0 lbs (est.)
218781,Ethane,No specific emissions authorizations for this facility,0.0,480.0 lbs (est.)
218781,Ethylene (gaseous),No specific emissions authorizations for this facility,0.0,2448.0 lbs (est.)
218781,Ethylene oxide,No specific emissions authorizations for this facility,0.0,12938.0 lbs (est.)
218781,Methane,No specific emissions authorizations for this facility,0.0,192.0 lbs (est.)
218781,Argon,No specific emissions authorizations for this facility,0.0,1080.0 lbs (est.)
218781,Carbon Dioxide,No specific emissions authorizations for this facility,0.0,15000.0 lbs (est.)
218781,Ethylene (gaseous),No specific emissions authorizations for this facility,0.0,288.0 lbs (est.)
218781,Ethylene glycol,No specific emissions authorizations for this facility,0.0,24.0 lbs (est.)
218781,Methane,No specific emissions authorizations for this facility,0.0,48.0 lbs (est.)
218781,"Butane, N-",Permit No. 5972A 14.68 pph VOC,0.0,3.0 lbs (est.)
218781,Ethane,Permit No. 5972A 14.68 pph VOC,0.0,17.0 lbs (est.)
218781,Isobutane,Permit No. 5972A 14.68 pph VOC,0.0,2.0 lbs (est.)
218781,Isopentane,Permit No. 5972A 14.68 pph VOC,0.0,2.0 lbs (est.)
218781,Methane,Permit No. 5972A 14.68 pph VOC,0.0,124.0 lbs (est.)
218781,"Pentane, N-",Permit No. 5972A 14.68 pph VOC,0.0,1.0 lbs (est.)
218781,Propane,Permit No. 5972A 14.68 pph VOC,0.0,8.0 lbs (est.)
218941,Opacity,30 TAC 111.111(a)(8),30.0 % op,100.0 % op (est.)
219060,Butane,76070 (as VOC),41.37 LBS/HR,9.13 lbs (est.)
219060,C5+ (not including benzene),76070 (as VOC),41.37 LBS/HR,113.48 lbs (est.)
219060,Carbon Monoxide,76070,242.53 LBS/HR,4059.77 lbs (est.)
219060,Isobutane,76070 (as VOC),41.37 LBS/HR,1164.26 lbs (est.)
219060,Isobutylene,76070 (as VOC),41.37 LBS/HR,35.18 lbs (est.)
219060,Nitrogen oxide,76070,158.58 LBS/HR,1327.88 lbs (est.)
219060,Propane,76070 (as VOC),41.37 LBS/HR,1081.39 lbs (est.)
219060,Propylene (Propene),76070 (as VOC),41.37 LBS/HR,735.03 lbs (est.)
219065,"1,3-BUTADIENE",#20432,0.01 LBS/HR,230.0 lbs (est.)
219065,1-Butene,#20432,0.01 LBS/HR,105.0 lbs (est.)
219065,Acetylene,#20432,0.01 LBS/HR,25.0 lbs (est.)
219065,Benzene,#20432,0.01 LBS/HR,393.0 lbs (est.)
219065,"Butane, N-",#20432,0.01 LBS/HR,91.0 lbs (est.)
219065,Carbon Monoxide,#20432,0.06 LBS/HR,23839.0 lbs (est.)
219065,Cis-2-butene,#20432,0.01 LBS/HR,26.0 lbs (est.)
219065,Ethane,#20432,0.01 LBS/HR,4854.0 lbs (est.)
219065,Ethylene (gaseous),#20432,0.01 LBS/HR,12768.0 lbs (est.)
219065,Hexane,#20432,0.01 LBS/HR,21.0 lbs (est.)
219065,Hydrogen,#20432,0.01 LBS/HR,1000.0 lbs (est.)
219065,Isobutane,#20432,0.01 LBS/HR,70.0 lbs (est.)
219065,Isobutylene,#20432,0.01 LBS/HR,144.0 lbs (est.)
219065,Isopentane,#20432,0.01 LBS/HR,37.0 lbs (est.)
219065,Methane,#20432,0.01 LBS/HR,6232.0 lbs (est.)
219065,Nitrogen Oxides,#20432,0.01 LBS/HR,3367.0 lbs (est.)
219065,"Pentane, N-",#20432,0.01 LBS/HR,50.0 lbs (est.)
219065,Propane,#20432,0.01 LBS/HR,4366.0 lbs (est.)
219065,Propylene,#20432,0.01 LBS/HR,3606.0 lbs (est.)
219065,Toluene,#20432,0.01 LBS/HR,164.0 lbs (est.)
219065,Visible Emissions,#20432,0.0,50.0 % op (est.)
219065,"1,3-BUTADIENE",#20432,24.58 LBS/HR,89.0 lbs (est.)
219065,1-Butene,#20432,24.58 LBS/HR,42.0 lbs (est.)
219065,Acetylene,#20432,24.58 LBS/HR,10.0 lbs (est.)
219065,Benzene,#20432,24.58 LBS/HR,149.0 lbs (est.)
219065,"Butane, N-",#20432,24.58 LBS/HR,41.0 lbs (est.)
219065,Carbon Monoxide,#20432,91.17 LBS/HR,12750.0 lbs (est.)
219065,Cis-2-butene,#20432,24.58 LBS/HR,10.0 lbs (est.)
219065,Ethane,#20432,24.58 LBS/HR,2331.0 lbs (est.)
219065,Ethylene (gaseous),#20432,24.58 LBS/HR,8565.0 lbs (est.)
219065,Hexane,#20432,24.58 LBS/HR,8.0 lbs (est.)
219065,Hydrogen,#20432,24.58 LBS/HR,469.0 lbs (est.)
219065,Isobutane,#20432,24.58 LBS/HR,28.0 lbs (est.)
219065,Isobutylene,#20432,24.58 LBS/HR,58.0 lbs (est.)
219065,Isopentane,#20432,24.58 LBS/HR,14.0 lbs (est.)
219065,Methane,#20432,24.58 LBS/HR,2525.0 lbs (est.)
219065,Nitrogen Oxides,#20432,17.53 LBS/HR,1794.0 lbs (est.)
219065,"Pentane, N-",#20432,24.58 LBS/HR,19.0 lbs (est.)
219065,Propane,#20432,24.58 LBS/HR,1986.0 lbs (est.)
219065,Propylene,#20432,24.58 LBS/HR,1878.0 lbs (est.)
219065,Toluene,#20432,24.58 LBS/HR,60.0 lbs (est.)
219065,Visible Emissions,#20432,0.0,50.0 % op (est.)
219082,Opacity,Federal Operating Permit O83,20.0 % op,80.0 % op (est.)
219088,Chlorine,Reportable Quantity,10.0 lbs,500.0 lbs (est.)
219097,"1,3-BUTADIENE",NSR 46307,70.42 LBS/HR,3495.0 lbs (est.)
219097,1-Butene,NSR 46307,27.62 LBS/HR,3308.0 lbs (est.)
219097,Butane,NSR 46307,17.04 LBS/HR,4382.0 lbs (est.)
219097,C5,NSR 46307,17.52 LBS/HR,1857.0 lbs (est.)
219097,Carbon Monoxide,NSR 46307,156.45 LBS/HR,10194.4 lbs (est.)
219097,Cis-butene-2,NSR 46307,25.2 LBS/HR,353.0 lbs (est.)
219097,"Ethylene, gaseous",NSR 46307,3.9 LBS/HR,5.0 lbs (est.)
219097,Isobutane,NSR 46307,63.52 LBS/HR,6844.0 lbs (est.)
219097,Isobutylene,NSR 46307,45.86 LBS/HR,3642.0 lbs (est.)
219097,Nitrogen Oxides,NSR 46307,30.7 LBS/HR,1411.45 lbs (est.)
219097,Pentane,,0.0,1857.0 lbs
219097,Propane,NSR 46307,13.42 LBS/HR,242.0 lbs (est.)
219097,Propylene (Propene),NSR 46307,18.46 LBS/HR,143.0 lbs (est.)
219097,Sulfur dioxide,NSR 46307,0.01 LBS/HR,15.83 lbs (est.)
219097,Trans-butene-2,NSR 46307,27.0 LBS/HR,901.0 lbs (est.)
219155,"1,3-BUTADIENE",NSR 46307,70.42 LBS/HR,566.0 lbs (est.)
219155,1-Butene,NSR 46307,27.62 LBS/HR,180.0 lbs (est.)
219155,Butane,NSR 46307,17.04 LBS/HR,156.0 lbs (est.)
219155,Carbon Monoxide,NSR 46307,156.45 LBS/HR,878.0 lbs (est.)
219155,Cis-butene-2,NSR 46307,25.2 LBS/HR,29.0 lbs (est.)
219155,"Ethylene, gaseous",NSR 46307,3.9 LBS/HR,2.0 lbs (est.)
219155,Isobutane,NSR 46307,63.52 LBS/HR,585.0 lbs (est.)
219155,Isobutylene,NSR 46307,45.86 LBS/HR,396.0 lbs (est.)
219155,Nitrogen Oxides,NSR 46307,30.7 LBS/HR,122.0 lbs (est.)
219155,Pentane,NSR 46307,17.52 LBS/HR,127.0 lbs (est.)
219155,Propane,NSR 46307,13.42 LBS/HR,47.0 lbs (est.)
219155,Propylene (Propene),NSR 46307,18.46 LBS/HR,37.0 lbs (est.)
219155,Sulfur dioxide,NSR 46307,0.01 LBS/HR,2.0 lbs (est.)
219155,Trans-butene-2,NSR 46307,27.0 LBS/HR,47.0 lbs (est.)
219160,Carbon Monoxide,5920A,0.19 LBS/HR,43.0 lbs (est.)
219160,Hydrogen Sulfide,5920A,0.0,10.0 lbs (est.)
219160,NOX,5920A,0.04 LBS/HR,21.0 lbs (est.)
219160,Sulfur dioxide,5920A,0.01 LBS/HR,900.0 lbs (est.)
219280,Carbon Monoxide,20246,141.6 LBS/HR,20.54 lbs (est.)
219280,Nitrogen Oxides,20246,201.86 LBS/HR,19.95 lbs (est.)
219280,Particulate Matter,20246,34.8 LBS/HR,864.0 lbs (est.)
219280,Sulfur dioxide,20246,290.45 LBS/HR,205.3 lbs (est.)
219280,VOC,20246,10.11 LBS/HR,1.99 lbs (est.)
219280,Butane,101327,332.29 LBS/HR,11.7 lbs (est.)
219280,C5+ (not including benzene),101327,332.29 LBS/HR,87.96 lbs (est.)
219280,Carbon Monoxide,101327,326.06 LBS/HR,58.25 lbs (est.)
219280,Cis-2-butene,101327,332.29 LBS/HR,1.55 lbs (est.)
219280,Ethylene (gaseous),101327,332.29 LBS/HR,4.78 lbs (est.)
219280,Isobutylene,101327,332.29 LBS/HR,4.5 lbs (est.)
219280,Nitrogen Oxides,101327,51.42 LBS/HR,8.06 lbs (est.)
219280,Propane,101327,332.29 LBS/HR,8.25 lbs (est.)
219280,Propylene (Propene),101327,332.29 LBS/HR,24.79 lbs (est.)
219280,Trans-2-butene,101327,332.29 LBS/HR,2.19 lbs (est.)
219281,"Butane, N-",56389,11.77 LBS/HR,698.1 lbs (est.)
219281,Isobutane,56389,11.77 LBS/HR,221.4 lbs (est.)
219281,Isopentane,56389,11.77 LBS/HR,260.5 lbs (est.)
219281,"Pentane, N-",56389,11.77 LBS/HR,243.0 lbs (est.)
219281,Propane,56389,11.77 LBS/HR,482.1 lbs (est.)
219281,hexanes +,56389,11.77 LBS/HR,117.7 lbs (est.)
219281,Carbon Monoxide,20246,141.6 LBS/HR,5101.69 lbs (est.)
219281,Nitrogen Oxides,20246,201.86 LBS/HR,7447.45 lbs (est.)
219281,Particulate Matter,20246,34.8 LBS/HR,1522.0 lbs (est.)
219281,Sulfur dioxide,20246,290.45 LBS/HR,10497.68 lbs (est.)
219281,VOC,20246,10.11 LBS/HR,376.05 lbs (est.)
219281,VOC,20246,11.77 LBS/HR,12.34 lbs (est.)
219281,Carbon Monoxide,20246,0.0,105.0 lbs (est.)
219281,Nitrogen Oxides,20246,0.0,504.0 lbs (est.)
219281,Particulate Matter,20246,0.0,2232.0 lbs (est.)
219281,Sulfur dioxide,20246,0.0,1104.6 lbs (est.)
219281,VOC,20246,0.0,33.81 lbs (est.)
219281,"1,3-BUTADIENE",56389,239.81 LBS/HR,0.17 lbs (est.)
